"date","home_team","away_team","home_goals_scored","home_penalties","home_own_goals","away_goals_scored","away_penalties","away_own_goals","goal_diff_real","total_goals_real","penalty_ratio_home","penalty_ratio_away"
1974-06-14,"GERMANY","CHILE",1,0,0,0,0,0,1,1,0,0
1974-06-15,"ITALY","HAITI",3,0,0,1,0,0,2,4,0,0
1974-06-15,"POLAND","ARGENTINA",3,0,0,2,0,0,1,5,0,0
1974-06-18,"CHILE","GERMAN DR",1,0,0,1,0,0,0,2,0,0
1974-06-18,"GERMANY","AUSTRALIA",3,0,0,0,0,0,3,3,0,0
1974-06-18,"YUGOSLAVIA","DR CONGO",9,0,0,0,0,0,9,9,0,0
1974-06-19,"ARGENTINA","ITALY",1,0,0,1,0,1,0,2,0,0
1974-06-19,"BULGARIA","URUGUAY",1,0,0,1,0,0,0,2,0,0
1974-06-22,"SCOTLAND","YUGOSLAVIA",1,0,0,1,0,0,0,2,0,0
1974-06-23,"ARGENTINA","HAITI",4,0,0,1,0,0,3,5,0,0
1974-06-23,"BULGARIA","NETHERLANDS",1,0,1,4,2,0,-3,5,0,0.5
1974-06-23,"POLAND","ITALY",2,0,0,1,0,0,1,3,0,0
1974-06-23,"SWEDEN","URUGUAY",3,0,0,0,0,0,3,3,0,0
1974-06-26,"BRAZIL","GERMAN DR",1,0,0,0,0,0,1,1,0,0
1974-06-26,"GERMANY","YUGOSLAVIA",2,0,0,0,0,0,2,2,0,0
1974-06-26,"NETHERLANDS","ARGENTINA",4,0,0,0,0,0,4,4,0,0
1974-06-30,"ARGENTINA","BRAZIL",1,0,0,2,0,0,-1,3,0,0
1974-06-30,"GERMANY","SWEDEN",4,1,0,2,0,0,2,6,0.25,0
1974-06-30,"POLAND","YUGOSLAVIA",2,1,0,1,0,0,1,3,0.5,0
1974-07-03,"ARGENTINA","GERMAN DR",1,0,0,1,0,0,0,2,0,0
1974-07-03,"GERMANY","POLAND",1,0,0,0,0,0,1,1,0,0
1974-07-03,"NETHERLANDS","BRAZIL",2,0,0,0,0,0,2,2,0,0
1974-07-03,"SWEDEN","YUGOSLAVIA",2,0,0,1,0,0,1,3,0,0
1974-07-07,"GERMANY","NETHERLANDS",2,1,0,1,1,0,1,3,0.5,1
1974-09-01,"FINLAND","POLAND",1,0,0,2,0,0,-1,3,0,0
1974-09-04,"AUSTRIA","WALES",2,0,0,1,0,0,1,3,0,0
1974-09-04,"NORWAY","NORTHERN IRELAND",2,0,0,1,0,0,1,3,0,0
1974-09-25,"DENMARK","SPAIN",1,1,0,2,1,0,-1,3,1,0.5
1974-09-25,"FINLAND","NETHERLANDS",1,0,0,3,1,0,-2,4,0,0.333333333333333
1974-10-09,"POLAND","FINLAND",3,0,0,0,0,0,3,3,0,0
1974-10-12,"BELGIUM","FRANCE",2,0,0,1,0,0,1,3,0,0
1974-10-12,"GERMAN DR","ICELAND",1,0,0,1,0,0,0,2,0,0
1974-10-13,"BULGARIA","GREECE",3,0,0,3,0,0,0,6,0,0
1974-10-13,"LUXEMBOURG","HUNGARY",2,1,0,4,0,0,-2,6,0.5,0
1974-10-30,"ENGLAND","CZECHOSLOVAKIA",3,0,0,0,0,0,3,3,0,0
1974-10-30,"REPUBLIC OF IRELAND","RUSSIA",3,0,0,0,0,0,3,3,0,0
1974-10-30,"WALES","HUNGARY",2,0,0,0,0,0,2,2,0,0
1974-10-30,"YUGOSLAVIA","NORWAY",3,0,0,1,0,0,2,4,0,0
1974-11-16,"FRANCE","GERMAN DR",2,0,0,2,0,0,0,4,0,0
1974-11-20,"GREECE","GERMANY",2,0,0,2,0,0,0,4,0,0
1974-11-20,"NETHERLANDS","ITALY",3,0,0,1,0,0,2,4,0,0
1974-11-20,"SCOTLAND","SPAIN",1,0,0,2,0,0,-1,3,0,0
1974-11-20,"TURKEY","REPUBLIC OF IRELAND",1,0,1,1,0,0,0,2,0,0
1974-11-20,"WALES","LUXEMBOURG",5,0,0,0,0,0,5,5,0,0
1974-12-01,"TURKEY","SWITZERLAND",2,0,0,1,0,0,1,3,0,0
1974-12-18,"GREECE","BULGARIA",2,0,0,1,0,0,1,3,0,0
1975-02-05,"SPAIN","SCOTLAND",1,0,0,1,0,0,0,2,0,0
1975-02-23,"MALTA","GREECE",2,0,0,0,0,0,2,2,0,0
1975-03-16,"LUXEMBOURG","AUSTRIA",1,0,0,2,0,0,-1,3,0,0
1975-04-02,"RUSSIA","TURKEY",3,2,0,0,0,0,3,3,0.666666666666667,0
1975-04-16,"ENGLAND","CYPRUS",5,0,0,0,0,0,5,5,0,0
1975-04-16,"HUNGARY","WALES",1,0,0,2,0,0,-1,3,0,0
1975-04-16,"NORTHERN IRELAND","YUGOSLAVIA",1,0,0,0,0,0,1,1,0,0
1975-04-17,"SPAIN","ROMANIA",1,0,0,1,0,0,0,2,0,0
1975-04-20,"CZECHOSLOVAKIA","CYPRUS",4,1,0,0,0,0,4,4,0.25,0
1975-04-27,"BULGARIA","GERMANY",1,1,0,1,1,0,0,2,1,1
1975-04-30,"CZECHOSLOVAKIA","PORTUGAL",5,0,0,0,0,0,5,5,0,0
1975-04-30,"SWITZERLAND","TURKEY",1,0,1,1,0,0,0,2,0,0
1975-05-01,"LUXEMBOURG","WALES",1,1,0,3,1,0,-2,4,1,0.333333333333333
1975-05-10,"REPUBLIC OF IRELAND","SWITZERLAND",2,0,0,1,0,0,1,3,0,0
1975-05-11,"ROMANIA","DENMARK",6,0,0,1,0,0,5,7,0,0
1975-05-18,"RUSSIA","REPUBLIC OF IRELAND",2,0,0,1,0,0,1,3,0,0
1975-05-21,"SWITZERLAND","REPUBLIC OF IRELAND",1,0,0,0,0,0,1,1,0,0
1975-06-01,"ROMANIA","SCOTLAND",1,0,0,1,0,0,0,2,0,0
1975-06-04,"GREECE","MALTA",4,1,0,0,0,0,4,4,0.25,0
1975-06-04,"SWEDEN","YUGOSLAVIA",1,0,0,2,0,0,-1,3,0,0
1975-06-05,"ICELAND","GERMAN DR",2,0,0,1,0,0,1,3,0,0
1975-06-09,"NORWAY","YUGOSLAVIA",1,0,0,3,0,0,-2,4,0,0
1975-06-11,"BULGARIA","MALTA",5,1,0,0,0,0,5,5,0.2,0
1975-06-30,"SWEDEN","NORWAY",3,1,0,1,1,0,2,4,0.333333333333333,1
1975-07-17,"CHILE","PERU",1,0,0,1,0,0,0,2,0,0
1975-07-20,"BOLIVIA","CHILE",2,0,0,1,0,0,1,3,0,0
1975-07-20,"COLOMBIA","PARAGUAY",1,0,0,0,0,0,1,1,0,0
1975-07-24,"ECUADOR","PARAGUAY",2,0,0,2,0,0,0,4,0,0
1975-07-27,"ECUADOR","COLOMBIA",1,0,0,3,0,0,-2,4,0,0
1975-08-03,"VENEZUELA","ARGENTINA",1,0,0,5,0,0,-4,6,0,0
1975-08-06,"BRAZIL","ARGENTINA",2,1,0,1,0,0,1,3,0.5,0
1975-08-07,"COLOMBIA","ECUADOR",2,0,0,0,0,0,2,2,0,0
1975-08-07,"PERU","BOLIVIA",3,1,0,1,1,0,2,4,0.333333333333333,1
1975-08-10,"ARGENTINA","VENEZUELA",11,0,0,0,0,0,11,11,0,0
1975-08-10,"PARAGUAY","ECUADOR",3,0,0,1,0,0,2,4,0,0
1975-08-13,"BRAZIL","VENEZUELA",6,0,0,0,0,0,6,6,0,0
1975-08-13,"CHILE","BOLIVIA",4,0,0,0,0,0,4,4,0,0
1975-08-20,"PERU","CHILE",3,0,0,1,0,0,2,4,0,0
1975-09-03,"FRANCE","ICELAND",3,0,0,0,0,0,3,3,0,0
1975-09-03,"NETHERLANDS","FINLAND",4,0,0,1,0,0,3,5,0,0
1975-09-03,"NORTHERN IRELAND","SWEDEN",1,0,0,2,0,0,-1,3,0,0
1975-09-06,"BELGIUM","ICELAND",1,0,0,0,0,0,1,1,0,0
1975-09-10,"POLAND","NETHERLANDS",4,0,0,1,0,0,3,5,0,0
1975-09-21,"COLOMBIA","URUGUAY",3,0,0,0,0,0,3,3,0,0
1975-09-24,"HUNGARY","AUSTRIA",2,0,0,1,1,0,1,3,0,1
1975-09-27,"BELGIUM","GERMAN DR",1,0,0,2,0,0,-1,3,0,0
1975-09-30,"BRAZIL","PERU",1,0,0,3,0,0,-2,4,0,0
1975-10-01,"URUGUAY","COLOMBIA",1,1,0,0,0,0,1,1,1,0
1975-10-11,"GERMANY","GREECE",1,0,0,1,0,0,0,2,0,0
1975-10-12,"GERMAN DR","FRANCE",2,1,0,1,0,0,1,3,0.5,0
1975-10-12,"SPAIN","DENMARK",2,0,0,0,0,0,2,2,0,0
1975-10-15,"AUSTRIA","LUXEMBOURG",6,1,0,2,0,0,4,8,0.166666666666667,0
1975-10-15,"NETHERLANDS","POLAND",3,0,0,0,0,0,3,3,0,0
1975-10-15,"YUGOSLAVIA","SWEDEN",3,0,0,0,0,0,3,3,0,0
1975-10-16,"COLOMBIA","PERU",1,0,0,0,0,0,1,1,0,0
1975-10-19,"HUNGARY","LUXEMBOURG",8,0,0,1,0,0,7,9,0,0
1975-10-22,"PERU","COLOMBIA",2,0,0,0,0,0,2,2,0,0
1975-10-29,"NORTHERN IRELAND","NORWAY",3,0,0,0,0,0,3,3,0,0
1975-10-29,"REPUBLIC OF IRELAND","TURKEY",4,0,0,0,0,0,4,4,0,0
1975-10-29,"SCOTLAND","DENMARK",3,0,0,1,0,0,2,4,0,0
1975-10-30,"CZECHOSLOVAKIA","ENGLAND",2,0,0,1,0,0,1,3,0,0
1975-11-12,"PORTUGAL","CZECHOSLOVAKIA",1,0,0,1,0,0,0,2,0,0
1975-11-12,"RUSSIA","SWITZERLAND",4,0,0,1,0,0,3,5,0,0
1975-11-16,"ROMANIA","SPAIN",2,1,0,2,0,0,0,4,0.5,0
1975-11-19,"GERMANY","BULGARIA",1,0,0,0,0,0,1,1,0,0
1975-11-19,"PORTUGAL","ENGLAND",1,0,0,1,0,0,0,2,0,0
1975-11-19,"WALES","AUSTRIA",1,0,0,0,0,0,1,1,0,0
1975-11-19,"YUGOSLAVIA","NORTHERN IRELAND",1,0,0,0,0,0,1,1,0,0
1975-11-22,"ITALY","NETHERLANDS",1,0,0,0,0,0,1,1,0,0
1975-11-23,"TURKEY","RUSSIA",1,0,1,0,0,0,1,1,0,0
1975-12-03,"PORTUGAL","CYPRUS",1,0,0,0,0,0,1,1,0,0
1975-12-17,"SCOTLAND","ROMANIA",1,0,0,1,0,0,0,2,0,0
1976-02-28,"GERMANY","MALTA",8,1,0,0,0,0,8,8,0.125,0
1976-02-29,"EGYPT","GUINEA",1,0,0,1,1,0,0,2,0,1
1976-02-29,"ETHIOPIA","UGANDA",2,0,0,0,0,0,2,2,0,0
1976-03-01,"MOROCCO","SUDAN",2,0,0,2,1,0,0,4,0,0.5
1976-03-01,"NIGERIA","DR CONGO",4,1,0,2,0,0,2,6,0.25,0
1976-03-03,"EGYPT","UGANDA",2,0,0,1,0,0,1,3,0,0
1976-03-03,"ETHIOPIA","GUINEA",1,0,0,2,0,0,-1,3,0,0
1976-03-04,"MOROCCO","DR CONGO",1,0,0,0,0,0,1,1,0,0
1976-03-04,"NIGERIA","SUDAN",1,0,0,0,0,0,1,1,0,0
1976-03-05,"ETHIOPIA","EGYPT",1,0,0,1,0,0,0,2,0,0
1976-03-05,"GUINEA","UGANDA",2,0,0,1,0,0,1,3,0,0
1976-03-06,"MOROCCO","NIGERIA",3,0,0,1,0,0,2,4,0,0
1976-03-06,"SUDAN","DR CONGO",1,0,0,1,0,0,0,2,0,0
1976-03-07,"SIERRA LEONE","NIGER",5,0,0,1,0,0,4,6,0,0
1976-03-09,"EGYPT","MOROCCO",1,0,0,2,0,0,-1,3,0,0
1976-03-09,"GUINEA","NIGERIA",1,0,0,1,0,0,0,2,0,0
1976-03-11,"EGYPT","GUINEA",2,0,0,4,0,1,-2,6,0,0
1976-03-11,"MOROCCO","NIGERIA",2,0,0,1,0,0,1,3,0,0
1976-03-13,"BURKINA FASO","MAURITANIA",1,0,0,1,1,0,0,2,0,1
1976-03-14,"EGYPT","NIGERIA",2,0,0,3,0,0,-1,5,0,0
1976-03-14,"GUINEA","MOROCCO",1,0,0,1,0,0,0,2,0,0
1976-03-21,"NIGER","SIERRA LEONE",2,0,0,1,0,0,1,3,0,0
1976-04-01,"ALGERIA","LIBYA",1,0,0,0,0,0,1,1,0,0
1976-04-24,"CZECHOSLOVAKIA","RUSSIA",2,0,0,0,0,0,2,2,0,0
1976-04-24,"SPAIN","GERMANY",1,0,0,1,0,0,0,2,0,0
1976-04-24,"YUGOSLAVIA","WALES",2,0,0,0,0,0,2,2,0,0
1976-04-25,"NETHERLANDS","BELGIUM",5,1,0,0,0,0,5,5,0.2,0
1976-05-09,"ZAMBIA","MALAWI",4,0,1,0,0,0,4,4,0,0
1976-05-22,"BELGIUM","NETHERLANDS",1,0,0,2,0,0,-1,3,0,0
1976-05-22,"GERMANY","SPAIN",2,0,0,0,0,0,2,2,0,0
1976-05-22,"RUSSIA","CZECHOSLOVAKIA",2,0,0,2,0,0,0,4,0,0
1976-05-22,"WALES","YUGOSLAVIA",1,0,0,1,1,0,0,2,0,1
1976-05-23,"CYPRUS","DENMARK",1,0,0,5,0,0,-4,6,0,0
1976-06-03,"KUWAIT","MALAYSIA",2,0,0,0,0,0,2,2,0,0
1976-06-04,"IRAN","IRAQ",2,0,0,0,0,0,2,2,0,0
1976-06-05,"CHINA PR","MALAYSIA",1,0,0,1,0,0,0,2,0,0
1976-06-06,"IRAQ","YEMEN DPR",1,0,0,0,0,0,1,1,0,0
1976-06-08,"IRAN","YEMEN DPR",8,0,0,0,0,0,8,8,0,0
1976-06-11,"IRAN","CHINA PR",2,0,0,0,0,0,2,2,0,0
1976-06-11,"IRAQ","KUWAIT",2,0,0,3,0,0,-1,5,0,0
1976-06-13,"CHINA PR","IRAQ",1,0,0,0,0,0,1,1,0,0
1976-06-13,"FINLAND","ENGLAND",1,0,0,4,0,0,-3,5,0,0
1976-06-13,"IRAN","KUWAIT",1,0,0,0,0,0,1,1,0,0
1976-06-16,"CZECHOSLOVAKIA","NETHERLANDS",3,0,0,1,0,1,2,4,0,0
1976-06-16,"SWEDEN","NORWAY",2,0,0,0,0,0,2,2,0,0
1976-06-17,"YUGOSLAVIA","GERMANY",2,0,0,4,0,0,-2,6,0,0
1976-06-19,"YUGOSLAVIA","NETHERLANDS",2,0,0,3,0,0,-1,5,0,0
1976-06-20,"CZECHOSLOVAKIA","GERMANY",2,0,0,2,0,0,0,4,0,0
1976-09-04,"BURKINA FASO","IVORY COAST",1,0,0,1,0,0,0,2,0,0
1976-09-08,"NORWAY","SWITZERLAND",1,0,0,0,0,0,1,1,0,0
1976-09-22,"FINLAND","LUXEMBOURG",7,1,0,1,0,0,6,8,0.142857142857143,0
1976-09-26,"IVORY COAST","BURKINA FASO",2,0,0,0,0,0,2,2,0,0
1976-10-09,"BULGARIA","FRANCE",2,0,0,2,0,0,0,4,0,0
1976-10-09,"GREECE","HUNGARY",1,0,0,1,0,0,0,2,0,0
1976-10-09,"SWITZERLAND","SWEDEN",1,1,0,2,0,0,-1,3,1,0
1976-10-10,"GHANA","GUINEA",2,0,0,1,0,0,1,3,0,0
1976-10-10,"SPAIN","YUGOSLAVIA",1,1,0,0,0,0,1,1,1,0
1976-10-13,"CZECHOSLOVAKIA","SCOTLAND",2,0,0,0,0,0,2,2,0,0
1976-10-13,"ENGLAND","FINLAND",2,0,0,1,0,0,1,3,0,0
1976-10-13,"NETHERLANDS","NORTHERN IRELAND",2,0,0,2,0,0,0,4,0,0
1976-10-16,"LUXEMBOURG","ITALY",1,0,0,4,0,0,-3,5,0,0
1976-10-17,"CONGO","CAMEROON",2,1,0,2,0,0,0,4,0.5,0
1976-10-17,"TOGO","SENEGAL",1,0,0,0,0,0,1,1,0,0
1976-10-27,"DENMARK","CYPRUS",5,2,0,0,0,0,5,5,0.4,0
1976-10-29,"EGYPT","ETHIOPIA",3,0,0,0,0,0,3,3,0,0
1976-10-30,"NIGERIA","SIERRA LEONE",6,0,0,2,1,0,4,8,0,0.5
1976-10-31,"CAMEROON","CONGO",1,0,0,2,0,0,-1,3,0,0
1976-10-31,"GUINEA","GHANA",2,0,0,1,0,0,1,3,0,0
1976-10-31,"POLAND","CYPRUS",5,1,0,0,0,0,5,5,0.2,0
1976-10-31,"SENEGAL","TOGO",1,0,0,1,0,0,0,2,0,0
1976-10-31,"TURKEY","MALTA",4,0,0,0,0,0,4,4,0,0
1976-11-10,"BELGIUM","NORTHERN IRELAND",2,0,0,0,0,0,2,2,0,0
1976-11-12,"SAUDI ARABIA","SYRIA",2,0,0,0,0,0,2,2,0,0
1976-11-14,"ETHIOPIA","EGYPT",1,0,0,2,0,0,-1,3,0,0
1976-11-17,"FRANCE","REPUBLIC OF IRELAND",2,0,0,0,0,0,2,2,0,0
1976-11-17,"GERMAN DR","TURKEY",1,1,0,1,1,0,0,2,1,1
1976-11-17,"ITALY","ENGLAND",2,0,0,0,0,0,2,2,0,0
1976-11-17,"PORTUGAL","DENMARK",1,0,0,0,0,0,1,1,0,0
1976-11-17,"SCOTLAND","WALES",1,0,1,0,0,0,1,1,0,0
1976-11-26,"SYRIA","SAUDI ARABIA",2,0,0,1,0,0,1,3,0,0
1976-12-05,"CYPRUS","PORTUGAL",1,1,0,2,0,0,-1,3,1,0
1976-12-12,"MOROCCO","TUNISIA",1,0,0,1,0,0,0,2,0,0
1977-01-09,"TUNISIA","MOROCCO",1,0,0,1,0,0,0,2,0,0
1977-01-16,"GUINEA","GHANA",2,0,0,0,0,0,2,2,0,0
1977-02-06,"TUNISIA","ALGERIA",2,0,0,0,0,0,2,2,0,0
1977-02-09,"VENEZUELA","URUGUAY",1,0,0,1,0,0,0,2,0,0
1977-02-13,"IVORY COAST","CONGO",3,0,0,2,0,0,1,5,0,0
1977-02-13,"UGANDA","ZAMBIA",1,0,0,0,0,0,1,1,0,0
1977-02-20,"ECUADOR","PERU",1,0,0,1,0,0,0,2,0,0
1977-02-27,"BOLIVIA","URUGUAY",1,0,0,0,0,0,1,1,0,0
1977-02-27,"CONGO","IVORY COAST",1,0,0,3,0,0,-2,4,0,0
1977-02-27,"EGYPT","KENYA",1,0,0,0,0,0,1,1,0,0
1977-02-27,"GUINEA","TOGO",2,1,0,1,0,0,1,3,0.5,0
1977-02-27,"SINGAPORE","THAILAND",2,0,0,0,0,0,2,2,0,0
1977-02-27,"ZAMBIA","UGANDA",4,0,0,2,0,0,2,6,0,0
1977-02-28,"ALGERIA","TUNISIA",1,0,0,1,0,0,0,2,0,0
1977-02-28,"HONG KONG","INDONESIA",4,1,0,1,0,0,3,5,0.25,0
1977-03-01,"MALAYSIA","THAILAND",6,0,0,4,0,0,2,10,0,0
1977-03-02,"SINGAPORE","HONG KONG",2,0,0,2,0,0,0,4,0,0
1977-03-05,"THAILAND","HONG KONG",1,0,0,2,0,0,-1,3,0,0
1977-03-06,"CHILE","PERU",1,0,0,1,0,0,0,2,0,0
1977-03-06,"ISRAEL","JAPAN",2,0,0,0,0,0,2,2,0,0
1977-03-06,"PARAGUAY","COLOMBIA",1,0,0,1,0,0,0,2,0,0
1977-03-06,"SINGAPORE","MALAYSIA",1,0,0,0,0,0,1,1,0,0
1977-03-06,"VENEZUELA","BOLIVIA",1,0,0,3,0,0,-2,4,0,0
1977-03-07,"THAILAND","INDONESIA",3,1,0,2,0,0,1,5,0.333333333333333,0
1977-03-08,"MALAYSIA","HONG KONG",1,0,0,1,0,0,0,2,0,0
1977-03-09,"BRAZIL","COLOMBIA",6,0,0,0,0,0,6,6,0,0
1977-03-10,"ISRAEL","JAPAN",2,0,0,0,0,0,2,2,0,0
1977-03-12,"PERU","ECUADOR",4,0,0,0,0,0,4,4,0,0
1977-03-13,"AUSTRALIA","TAIWAN",3,0,0,0,0,0,3,3,0,0
1977-03-13,"BOLIVIA","VENEZUELA",2,0,0,0,0,0,2,2,0,0
1977-03-13,"QATAR","BAHRAIN",2,0,0,0,0,0,2,2,0,0
1977-03-16,"TAIWAN","AUSTRALIA",1,0,0,2,0,0,-1,3,0,0
1977-03-17,"BAHRAIN","KUWAIT",1,0,0,2,1,0,-1,3,0,0.5
1977-03-17,"URUGUAY","VENEZUELA",2,0,0,0,0,0,2,2,0,0
1977-03-20,"BRAZIL","PARAGUAY",1,1,0,1,0,0,0,2,1,0
1977-03-20,"CHILE","ECUADOR",3,0,0,0,0,0,3,3,0,0
1977-03-20,"NEW ZEALAND","TAIWAN",6,0,0,0,0,0,6,6,0,0
1977-03-20,"SOUTH KOREA","ISRAEL",3,0,0,1,0,0,2,4,0,0
1977-03-21,"QATAR","KUWAIT",1,1,0,4,0,0,-3,5,1,0
1977-03-23,"NEW ZEALAND","TAIWAN",6,0,1,0,0,0,6,6,0,0
1977-03-26,"PERU","CHILE",2,0,0,0,0,0,2,2,0,0
1977-03-27,"AUSTRALIA","NEW ZEALAND",3,0,0,1,0,0,2,4,0,0
1977-03-27,"URUGUAY","BOLIVIA",2,0,0,2,0,0,0,4,0,0
1977-03-30,"ENGLAND","LUXEMBOURG",5,1,0,0,0,0,5,5,0.2,0
1977-03-30,"NEW ZEALAND","AUSTRALIA",1,0,0,1,0,0,0,2,0,0
1977-03-30,"REPUBLIC OF IRELAND","FRANCE",1,0,0,0,0,0,1,1,0,0
1977-03-30,"WALES","CZECHOSLOVAKIA",3,0,0,0,0,0,3,3,0,0
1977-04-03,"SOUTH KOREA","JAPAN",1,1,0,0,0,0,1,1,1,0
1977-04-16,"ROMANIA","SPAIN",1,0,1,0,0,0,1,1,0,0
1977-04-17,"AUSTRIA","TURKEY",1,0,0,0,0,0,1,1,0,0
1977-04-22,"IRAN","SAUDI ARABIA",2,0,0,0,0,0,2,2,0,0
1977-04-24,"RUSSIA","GREECE",2,0,0,0,0,0,2,2,0,0
1977-04-30,"AUSTRIA","MALTA",9,0,0,0,0,0,9,9,0,0
1977-04-30,"HUNGARY","RUSSIA",2,0,0,1,0,0,1,3,0,0
1977-05-01,"DENMARK","POLAND",1,0,0,2,0,0,-1,3,0,0
1977-05-10,"GREECE","RUSSIA",1,0,0,0,0,0,1,1,0,0
1977-05-15,"CYPRUS","POLAND",1,0,0,3,0,0,-2,4,0,0
1977-05-18,"RUSSIA","HUNGARY",2,0,1,0,0,0,2,2,0,0
1977-05-28,"HUNGARY","GREECE",3,0,0,0,0,0,3,3,0,0
1977-06-01,"BULGARIA","REPUBLIC OF IRELAND",2,0,0,1,0,0,1,3,0,0
1977-06-05,"GUINEA","TUNISIA",1,0,0,0,0,0,1,1,0,0
1977-06-08,"SWEDEN","SWITZERLAND",2,0,0,1,0,0,1,3,0,0
1977-06-11,"ICELAND","NORTHERN IRELAND",1,0,0,0,0,0,1,1,0,0
1977-06-19,"TUNISIA","GUINEA",3,0,0,1,0,0,2,4,0,0
1977-07-10,"AUSTRALIA","HONG KONG",3,0,0,0,0,0,3,3,0,0
1977-07-10,"NIGERIA","IVORY COAST",4,1,0,0,0,0,4,4,0.25,0
1977-07-14,"BRAZIL","BOLIVIA",8,1,0,0,0,0,8,8,0.125,0
1977-07-15,"EGYPT","ZAMBIA",2,0,0,0,0,0,2,2,0,0
1977-07-17,"PERU","BOLIVIA",5,0,0,0,0,0,5,5,0,0
1977-07-25,"IVORY COAST","NIGERIA",2,0,0,2,0,0,0,4,0,0
1977-08-27,"AUSTRALIA","SOUTH KOREA",2,0,0,1,0,0,1,3,0,0
1977-08-31,"NETHERLANDS","ICELAND",4,1,0,1,0,0,3,5,0.25,0
1977-09-03,"BELGIUM","ICELAND",4,0,0,0,0,0,4,4,0,0
1977-09-07,"NORWAY","SWEDEN",2,0,0,1,0,0,1,3,0,0
1977-09-21,"NORTHERN IRELAND","ICELAND",2,0,0,0,0,0,2,2,0,0
1977-09-21,"POLAND","DENMARK",4,0,0,1,1,0,3,5,0,1
1977-09-21,"SCOTLAND","CZECHOSLOVAKIA",3,0,0,1,0,0,2,4,0,0
1977-09-24,"AUSTRIA","GERMAN DR",1,0,0,1,0,0,0,2,0,0
1977-10-02,"HONG KONG","KUWAIT",1,0,0,3,0,0,-2,4,0,0
1977-10-08,"CANADA","EL SALVADOR",1,0,0,2,0,0,-1,3,0,0
1977-10-08,"GUATEMALA","SURINAME",3,0,0,2,0,0,1,5,0,0
1977-10-08,"NIGERIA","EGYPT",4,0,0,0,0,0,4,4,0,0
1977-10-09,"DENMARK","PORTUGAL",2,1,0,4,0,0,-2,6,0.5,0
1977-10-09,"MEXICO","HAITI",4,0,0,1,0,0,3,5,0,0
1977-10-09,"SOUTH KOREA","KUWAIT",1,0,0,0,0,0,1,1,0,0
1977-10-12,"CANADA","SURINAME",2,0,0,1,1,0,1,3,0,1
1977-10-12,"GERMAN DR","AUSTRIA",1,0,0,1,0,0,0,2,0,0
1977-10-12,"GUATEMALA","HAITI",1,0,0,2,1,0,-1,3,0,0.5
1977-10-12,"MEXICO","EL SALVADOR",3,0,0,1,0,0,2,4,0,0
1977-10-15,"ITALY","FINLAND",6,0,0,1,0,0,5,7,0,0
1977-10-15,"MEXICO","SURINAME",8,0,0,1,1,0,7,9,0,1
1977-10-16,"AUSTRALIA","KUWAIT",1,0,0,2,0,0,-1,3,0,0
1977-10-16,"CANADA","GUATEMALA",2,0,0,1,0,0,1,3,0,0
1977-10-19,"MEXICO","GUATEMALA",2,1,0,1,0,0,1,3,0.5,0
1977-10-20,"CANADA","HAITI",1,0,0,1,0,0,0,2,0,0
1977-10-20,"EL SALVADOR","SURINAME",3,0,0,2,1,0,1,5,0,0.5
1977-10-21,"EGYPT","NIGERIA",3,0,0,1,0,0,2,4,0,0
1977-10-22,"MEXICO","CANADA",3,0,0,1,0,0,2,4,0,0
1977-10-23,"EL SALVADOR","GUATEMALA",2,0,0,2,0,0,0,4,0,0
1977-10-23,"HAITI","SURINAME",1,0,0,0,0,0,1,1,0,0
1977-10-26,"NETHERLANDS","BELGIUM",1,0,0,0,0,0,1,1,0,0
1977-10-26,"SPAIN","ROMANIA",2,0,0,0,0,0,2,2,0,0
1977-10-28,"IRAN","KUWAIT",1,0,0,0,0,0,1,1,0,0
1977-10-29,"GERMAN DR","MALTA",9,1,0,0,0,0,9,9,0.111111111111111,0
1977-10-29,"HUNGARY","BOLIVIA",6,0,0,0,0,0,6,6,0,0
1977-10-29,"POLAND","PORTUGAL",1,0,0,1,0,0,0,2,0,0
1977-10-30,"HONG KONG","AUSTRALIA",2,0,0,5,1,0,-3,7,0,0.2
1977-10-30,"SWITZERLAND","NORWAY",1,0,0,0,0,0,1,1,0,0
1977-11-05,"KUWAIT","SOUTH KOREA",2,0,0,2,0,0,0,4,0,0
1977-11-11,"IRAN","SOUTH KOREA",2,0,0,2,0,0,0,4,0,0
1977-11-12,"KUWAIT","HONG KONG",4,0,0,0,0,0,4,4,0,0
1977-11-13,"ROMANIA","YUGOSLAVIA",4,0,0,6,0,0,-2,10,0,0
1977-11-16,"CZECHOSLOVAKIA","WALES",1,0,0,0,0,0,1,1,0,0
1977-11-16,"ENGLAND","ITALY",2,0,0,0,0,0,2,2,0,0
1977-11-16,"FRANCE","BULGARIA",3,0,0,1,0,0,2,4,0,0
1977-11-16,"NORTHERN IRELAND","BELGIUM",3,0,0,0,0,0,3,3,0,0
1977-11-16,"PORTUGAL","CYPRUS",4,0,0,0,0,0,4,4,0,0
1977-11-16,"TURKEY","GERMAN DR",1,0,0,2,0,0,-1,3,0,0
1977-11-18,"IRAN","HONG KONG",3,0,0,0,0,0,3,3,0,0
1977-11-19,"KUWAIT","AUSTRALIA",1,0,0,0,0,0,1,1,0,0
1977-11-25,"EGYPT","TUNISIA",3,1,0,2,0,0,1,5,0.333333333333333,0
1977-11-25,"IRAN","AUSTRALIA",1,0,0,0,0,0,1,1,0,0
