"country","fifa_version","num_players","overall_strength","max_overall","attack_strength","defense_strength","avg_pace","avg_shooting","avg_passing","avg_dribbling","avg_defending","avg_physic","balance","depth","quality_per_player"
"BOLIVIA",16,14,67.3571428571429,75,68.1666666666667,66.5714285714286,64.6428571428571,52.4285714285714,57.2857142857143,59.4285714285714,52.8571428571429,63.5,1.5952380952381,7.64285714285714,4.81122448979592
"BOLIVIA",17,14,68.2142857142857,76,69,67.375,63.5,50.8333333333333,56.3333333333333,57.25,56.5833333333333,64.4166666666667,1.625,7.78571428571429,4.87244897959184
"BOLIVIA",18,14,68.0714285714286,75,69.1666666666667,67,63.5,51.4166666666667,58.0833333333333,59.3333333333333,55.25,62.5,2.16666666666667,6.92857142857143,4.86224489795918
"BOLIVIA",19,14,68.2142857142857,75,68.6666666666667,67.1111111111111,64.25,48.8333333333333,54.8333333333333,60.4166666666667,57.8333333333333,63.9166666666667,1.55555555555556,6.78571428571429,4.87244897959184
"BOLIVIA",20,14,68.1428571428571,74,68.2,67.125,66.5,50.6666666666667,58.5,62.5,53.1666666666667,60.6666666666667,1.075,5.85714285714286,4.86734693877551
"BOLIVIA",21,14,68.7142857142857,71,68.6666666666667,68.5555555555556,73.6666666666667,49.25,59.75,65,54.3333333333333,57.0833333333333,0.111111111111114,2.28571428571429,4.90816326530612
"BOLIVIA",22,14,68.5714285714286,71,68.8,68.625,71.0833333333333,52.6666666666667,61.1666666666667,64.5833333333333,50.4166666666667,55.1666666666667,0.174999999999997,2.42857142857143,4.89795918367347
"BOLIVIA",23,14,68.8571428571429,73,69.2,68.5,64.7692307692308,54.3846153846154,59.8461538461538,63.2307692307692,57.6153846153846,66.0769230769231,0.700000000000003,4.14285714285714,4.91836734693878
"BOLIVIA",24,14,68.6428571428571,74,68.6,69.1428571428571,68.8333333333333,56.4166666666667,60.3333333333333,65,51.1666666666667,62.75,-0.542857142857144,5.35714285714286,4.9030612244898
"BOSNIA AND HERZEGOVINA",15,14,76.7142857142857,83,77.75,75.5555555555556,68.5384615384615,63.3846153846154,68.4615384615385,70.3846153846154,58.6923076923077,71.3076923076923,2.19444444444444,6.28571428571429,5.47959183673469
"BOSNIA AND HERZEGOVINA",16,14,76.4285714285714,84,77.6666666666667,75.8,71.3846153846154,58.4615384615385,65.5384615384615,66.5384615384615,65.9230769230769,72.3076923076923,1.86666666666667,7.57142857142857,5.45918367346939
"BOSNIA AND HERZEGOVINA",17,14,77.7142857142857,85,76.2,77.5714285714286,69.6923076923077,63.1538461538462,67.6923076923077,69.0769230769231,57.4615384615385,72,-1.37142857142857,7.28571428571429,5.55102040816327
"BOSNIA AND HERZEGOVINA",18,14,78.1428571428571,85,78.5,77.8888888888889,67,63.5384615384615,67.3846153846154,69.6923076923077,56.9230769230769,72.4615384615385,0.611111111111114,6.85714285714286,5.58163265306122
"BOSNIA AND HERZEGOVINA",19,14,77.8571428571429,86,79,77.2,65.6923076923077,64.8461538461538,66.9230769230769,70.2307692307692,63.1538461538462,73.3076923076923,1.8,8.14285714285714,5.56122448979592
"BOSNIA AND HERZEGOVINA",20,14,77.6428571428571,86,81,76.5555555555556,66.2307692307692,68,72.3846153846154,73.6153846153846,64.9230769230769,72.8461538461538,4.44444444444444,8.35714285714286,5.54591836734694
"BOSNIA AND HERZEGOVINA",21,14,75.7142857142857,85,74.25,75.75,67.9230769230769,66.1538461538462,71.3846153846154,73,61.5384615384615,72.0769230769231,-1.5,9.28571428571429,5.40816326530612
"BOSNIA AND HERZEGOVINA",22,14,75.8571428571429,83,76.125,74.3333333333333,70.1538461538462,62.6923076923077,67.2307692307692,68.8461538461538,57.3076923076923,74.1538461538462,1.79166666666667,7.14285714285714,5.41836734693878
"BOSNIA AND HERZEGOVINA",23,14,75.5714285714286,84,76.375,74.5,67.6923076923077,65.5384615384615,67.8461538461538,69.1538461538462,55.5384615384615,73.0769230769231,1.875,8.42857142857143,5.39795918367347
"BOSNIA AND HERZEGOVINA",24,14,75.7142857142857,83,77.3333333333333,74.8888888888889,69.0833333333333,63.9166666666667,69.8333333333333,70.4166666666667,61.0833333333333,73.9166666666667,2.44444444444444,7.28571428571429,5.40816326530612
"BRAZIL",15,14,83,87,83.1666666666667,82.875,79.7692307692308,68.4615384615385,73.2307692307692,77.8461538461538,63.3846153846154,71.3076923076923,0.291666666666671,4,5.92857142857143
"BRAZIL",16,14,84.0714285714286,88,84.4,83.8888888888889,79.2307692307692,68.7692307692308,73.6153846153846,78.0769230769231,66.0769230769231,71.6923076923077,0.51111111111112,3.92857142857143,6.00510204081633
"BRAZIL",17,14,85.4285714285714,92,85.5,85.375,80.7142857142857,69.5714285714286,74.9285714285714,79.6428571428571,65,68.7857142857143,0.125,6.57142857142857,6.10204081632653
"BRAZIL",18,14,85.5714285714286,92,87.3333333333333,85.0909090909091,77.4615384615385,64.7692307692308,75.6153846153846,78.8461538461538,72.9230769230769,75.2307692307692,2.24242424242424,6.42857142857143,6.11224489795918
"BRAZIL",19,14,86.7857142857143,92,88,86.3,76.75,71.3333333333333,78,80.8333333333333,71.1666666666667,76.1666666666667,1.7,5.21428571428571,6.19897959183673
"BRAZIL",20,14,86.6428571428571,92,88,86.4,74.3636363636364,69.7272727272727,78.7272727272727,81.2727272727273,74.1818181818182,77.3636363636364,1.59999999999999,5.35714285714286,6.18877551020408
"BRAZIL",21,14,86.2142857142857,91,87.3333333333333,86.1,73.3333333333333,68.75,78.5,80.75,73.9166666666667,75.3333333333333,1.23333333333333,4.78571428571429,6.15816326530612
"BRAZIL",22,14,85.7857142857143,91,85.5,85.9,70.4166666666667,67.8333333333333,75.5,79.0833333333333,73.75,78.5,-0.400000000000006,5.21428571428571,6.12755102040816
"BRAZIL",23,14,85.8571428571429,89,84.8,86.4444444444444,76.4166666666667,67.75,74.3333333333333,78.8333333333333,68,77,-1.64444444444445,3.14285714285714,6.13265306122449
"BRAZIL",24,14,86.1428571428571,89,85.8333333333333,86.375,81.5833333333333,69.25,74.4166666666667,79.6666666666667,62.5,75.75,-0.541666666666671,2.85714285714286,6.1530612244898
"BRUNEI DARUSSALAM",18,1,55,55,55,55,75,41,46,60,21,54,0,0,55
"BULGARIA",15,14,71.1428571428571,81,72.25,70.125,71.6666666666667,65.6666666666667,67.5,70.5,50.75,66.1666666666667,2.125,9.85714285714286,5.08163265306122
"BULGARIA",16,14,71.9285714285714,81,74.3333333333333,70.7777777777778,70,57.0769230769231,64.3846153846154,65.9230769230769,59.1538461538462,69.8461538461538,3.55555555555556,9.07142857142857,5.13775510204082
"BULGARIA",17,14,71.6428571428571,79,73,71,69.2307692307692,57,63.9230769230769,65.1538461538462,60.4615384615385,69.0769230769231,2,7.35714285714286,5.11734693877551
"BULGARIA",18,14,70.9285714285714,77,71.125,70.8,68.7692307692308,60.4615384615385,61.5384615384615,66.0769230769231,49,69.6923076923077,0.325000000000003,6.07142857142857,5.06632653061224
"BULGARIA",19,14,70.5714285714286,76,70.8333333333333,70.4285714285714,69.25,63.0833333333333,63.5833333333333,68,49.8333333333333,69.5833333333333,0.404761904761898,5.42857142857143,5.04081632653061
"BULGARIA",20,14,68,76,68.4,67.7777777777778,67.1818181818182,57.8181818181818,62.0909090909091,64.6363636363636,53.7272727272727,65.8181818181818,0.622222222222234,8,4.85714285714286
"BULGARIA",21,14,68,73,69.5,67.4,70.3076923076923,54.4615384615385,61.7692307692308,64.9230769230769,55.3846153846154,65.2307692307692,2.09999999999999,5,4.85714285714286
"BULGARIA",22,14,65.5714285714286,70,65.3333333333333,65.6666666666667,69.7272727272727,46.5454545454545,53.4545454545455,58.4545454545455,56,68.7272727272727,-0.333333333333343,4.42857142857143,4.68367346938776
"BULGARIA",23,14,67.1428571428571,70,67.5,67.1,64.0714285714286,50.5714285714286,57.2142857142857,59.8571428571429,56.0714285714286,68.2142857142857,0.400000000000006,2.85714285714286,4.79591836734694
"BULGARIA",24,14,67.8571428571429,76,68.1428571428571,67.375,68.5714285714286,54.5,60,64,53.9285714285714,64.3571428571429,0.767857142857139,8.14285714285714,4.8469387755102
"BURKINA FASO",15,14,68.8571428571429,75,69.2857142857143,68.6666666666667,80.3571428571429,55.8571428571429,56.3571428571429,66.2142857142857,52.3571428571429,68,0.61904761904762,6.14285714285714,4.91836734693878
"BURKINA FASO",16,14,70.1428571428571,76,71.5,69.3333333333333,77.5,57.1428571428571,60,66.4285714285714,55.6428571428571,69.7857142857143,2.16666666666667,5.85714285714286,5.01020408163265
"BURKINA FASO",17,14,68.1428571428571,78,69.2,71.3333333333333,74,55.2857142857143,60.2857142857143,65.1428571428571,51.2142857142857,67.2142857142857,-2.13333333333333,9.85714285714286,4.86734693877551
"BURKINA FASO",18,14,68.6428571428571,78,67.8571428571429,69.4285714285714,76.2307692307692,57.3076923076923,57,67.6923076923077,46.7692307692308,66.5384615384615,-1.57142857142857,9.35714285714286,4.9030612244898
"BURKINA FASO",19,14,69.5,79,69.375,70.8,78.4615384615385,58.7692307692308,59.3846153846154,69,46.3076923076923,66.5384615384615,-1.425,9.5,4.96428571428571
"BURKINA FASO",20,14,68.3571428571429,78,68,68.8333333333333,75.3076923076923,55.0769230769231,56.3846153846154,66.3076923076923,44.6923076923077,66.2307692307692,-0.833333333333329,9.64285714285714,4.88265306122449
"BURKINA FASO",21,14,69.3571428571429,78,69.1666666666667,69.5,74.3076923076923,51.6923076923077,59.6923076923077,66.6153846153846,53,67.6923076923077,-0.333333333333329,8.64285714285714,4.95408163265306
"BURKINA FASO",22,14,68.2142857142857,81,68.25,68.75,73.0769230769231,50.1538461538462,57.3846153846154,64.3076923076923,51.6923076923077,65.2307692307692,-0.5,12.7857142857143,4.87244897959184
"BURKINA FASO",23,14,69.4285714285714,81,67.875,71.8333333333333,74.2307692307692,55.4615384615385,58.6923076923077,67.3076923076923,46.6923076923077,63.5384615384615,-3.95833333333333,11.5714285714286,4.95918367346939
"BURKINA FASO",24,14,70.5,81,71.2,70.8571428571429,75.4615384615385,54.5384615384615,60.0769230769231,68,51.2307692307692,66.3846153846154,0.342857142857142,10.5,5.03571428571429
"BURUNDI",15,2,59.5,66,66,53,75.5,42.5,45,54.5,43.5,55.5,13,6.5,29.75
"BURUNDI",16,1,71,71,71,71,90,63,61,74,37,49,0,0,71
"BURUNDI",18,1,64,64,64,64,77,65,53,56,21,62,0,0,64
"BURUNDI",19,2,57.5,64,51,64,67.5,54.5,52,59.5,42,61.5,-13,6.5,28.75
"BURUNDI",20,4,63.75,69,62.3333333333333,68,80.75,59.75,52.25,65.75,34.25,55,-5.66666666666666,5.25,15.9375
"BURUNDI",21,7,62.7142857142857,71,61.75,65,76.2857142857143,55.1428571428571,55.4285714285714,65.4285714285714,39,57,-3.25,8.28571428571428,8.95918367346939
"BURUNDI",22,9,62.8888888888889,70,64,63.6,74.1111111111111,49.8888888888889,52.7777777777778,61.1111111111111,46.1111111111111,59.5555555555556,0.399999999999999,7.11111111111111,6.98765432098765
"BURUNDI",23,2,64.5,72,64.5,72,79,47,55,66.5,53,67.5,-7.5,7.5,32.25
"BURUNDI",24,2,68.5,75,68.5,68.5,69,51.5,58.5,65.5,68,75,0,6.5,34.25
"CAMBODIA",15,1,63,63,63,63,69,62,46,63,32,65,0,0,63
"CAMEROON",15,14,77,81,77,77,75.0714285714286,59.9285714285714,64,69.5,61.7142857142857,77.6428571428571,0,4,5.5
"CAMEROON",16,14,77.9285714285714,81,77.75,78,77.0769230769231,59.7692307692308,67.3076923076923,70.5384615384615,64,77.6153846153846,-0.25,3.07142857142857,5.56632653061224
"CAMEROON",17,14,78.4285714285714,82,78.2,78.5555555555556,75.0769230769231,59.6153846153846,65.6923076923077,70.0769230769231,59.8461538461538,76.6153846153846,-0.355555555555554,3.57142857142857,5.60204081632653
"CAMEROON",18,14,77.8571428571429,83,77.8,77.8888888888889,73.8333333333333,60.6666666666667,66.1666666666667,71,57.1666666666667,74.9166666666667,-0.0888888888888886,5.14285714285714,5.56122448979592
"CAMEROON",19,14,77,81,77,77,76.6666666666667,62,65.25,72.5,54.0833333333333,74,0,4,5.5
"CAMEROON",20,14,76.8571428571429,82,75.5,78.6666666666667,75.7692307692308,66.2307692307692,62.4615384615385,72.0769230769231,48.5384615384615,74.5384615384615,-3.16666666666667,5.14285714285714,5.48979591836735
"CAMEROON",21,14,77,84,75.8,77.5555555555556,74.8461538461538,63.4615384615385,66,71.6153846153846,58.2307692307692,77.1538461538462,-1.75555555555556,7,5.5
"CAMEROON",22,14,76.0714285714286,83,76.1428571428571,76.1428571428571,74.2857142857143,64,64.8571428571429,72.3571428571429,52.5,75.7857142857143,0,6.92857142857143,5.43367346938776
"CAMEROON",23,14,76.5,84,75.2857142857143,77.7142857142857,72,63.0769230769231,64.3076923076923,71.9230769230769,52.6923076923077,77.4615384615385,-2.42857142857142,7.5,5.46428571428571
"CAMEROON",24,14,77.0714285714286,85,76.2857142857143,77.8571428571429,70.1538461538462,62.6153846153846,64.0769230769231,71.1538461538462,53.3076923076923,76,-1.57142857142857,7.92857142857143,5.50510204081633
"CANADA",15,14,67.5714285714286,78,67.3333333333333,68.1428571428571,71.6428571428571,59.7142857142857,58.9285714285714,64.7857142857143,50.1428571428571,70.6428571428571,-0.80952380952381,10.4285714285714,4.8265306122449
"CANADA",16,14,68.4285714285714,77,67.25,68.5555555555556,72.0714285714286,56.0714285714286,58.1428571428571,64.6428571428571,54.2857142857143,71.2142857142857,-1.30555555555556,8.57142857142857,4.88775510204082
"CANADA",17,14,69.6428571428571,80,70,69.125,71.3571428571429,59.5,58.7857142857143,63.3571428571429,53.5,71.7857142857143,0.875,10.3571428571429,4.97448979591837
"CANADA",18,14,69.7857142857143,80,69,69.75,67.5384615384615,60.3076923076923,58.3846153846154,63.6923076923077,50.2307692307692,72.6923076923077,-0.75,10.2142857142857,4.98469387755102
"CANADA",19,14,71.0714285714286,78,72,70,68.9230769230769,60.6923076923077,61.7692307692308,66.9230769230769,55.9230769230769,72.4615384615385,2,6.92857142857143,5.0765306122449
"CANADA",20,14,72.0714285714286,76,72.3333333333333,71.5714285714286,70.5,63.4166666666667,61.9166666666667,68.5833333333333,52.75,71.6666666666667,0.761904761904759,3.92857142857143,5.14795918367347
"CANADA",21,14,72.9285714285714,81,73,73,71.1666666666667,62.75,64.0833333333333,70.0833333333333,54.9166666666667,73.0833333333333,0,8.07142857142857,5.20918367346939
"CANADA",22,14,74.2142857142857,82,75.3333333333333,74.2222222222222,71.25,64.25,66.1666666666667,72.1666666666667,56.4166666666667,73.6666666666667,1.1111111111111,7.78571428571429,5.30102040816327
"CANADA",23,14,74.2142857142857,84,74.25,74.2,75.7272727272727,63.3636363636364,67,72.4545454545455,57.2727272727273,72,0.0499999999999972,9.78571428571429,5.30102040816327
"CANADA",24,14,73.9285714285714,83,75.3333333333333,73.5454545454545,73,61.6666666666667,65.5833333333333,69.9166666666667,59.25,75.0833333333333,1.78787878787878,9.07142857142857,5.28061224489796
"CAPE VERDE ISLANDS",15,14,68.0714285714286,74,69.8333333333333,66.5,76.2857142857143,54.3571428571429,56.2857142857143,64.2142857142857,44.5714285714286,67.4285714285714,3.33333333333333,5.92857142857143,4.86224489795918
"CAPE VERDE ISLANDS",16,14,70.6428571428571,76,70.25,71,77.5,60.7857142857143,58.4285714285714,69.7857142857143,39.7142857142857,67.2857142857143,-0.75,5.35714285714286,5.04591836734694
"CAPE VERDE ISLANDS",17,14,71.8571428571429,77,71.7,70.5,76.4285714285714,61.7857142857143,58.8571428571429,68.7142857142857,40.4285714285714,67.5,1.2,5.14285714285714,5.13265306122449
"CAPE VERDE ISLANDS",18,14,72.5714285714286,79,73,72.1666666666667,71.8571428571429,56.6428571428571,58.7857142857143,66.3571428571429,49.3571428571429,70,0.833333333333329,6.42857142857143,5.18367346938776
"CAPE VERDE ISLANDS",19,14,73.3571428571429,79,76,71,71.6428571428571,59.2142857142857,60.5714285714286,67.5,50.7142857142857,72.5,5,5.64285714285714,5.23979591836735
"CAPE VERDE ISLANDS",20,14,73.2857142857143,79,74.4285714285714,71.75,71.8571428571429,60.1428571428571,61.4285714285714,68.9285714285714,47.5,70.2142857142857,2.67857142857143,5.71428571428571,5.23469387755102
"CAPE VERDE ISLANDS",21,14,72.2857142857143,77,73.6666666666667,70.2,72.3571428571429,60.7857142857143,61.5,68.9285714285714,47.4285714285714,71.8571428571429,3.46666666666667,4.71428571428571,5.16326530612245
"CAPE VERDE ISLANDS",22,14,71.5714285714286,78,73.125,69.2,72.1428571428571,62.4285714285714,61.1428571428571,69.4285714285714,45.5,71.3571428571429,3.925,6.42857142857143,5.11224489795918
"CAPE VERDE ISLANDS",23,14,71.1428571428571,76,72.1,69,70.7142857142857,63.2857142857143,62.2142857142857,69,48.2857142857143,73.7142857142857,3.09999999999999,4.85714285714286,5.08163265306122
"CAPE VERDE ISLANDS",24,14,72.0714285714286,75,72.1428571428571,70.3333333333333,75,64.4285714285714,62.8571428571429,70,43.5,70.3571428571429,1.80952380952381,2.92857142857143,5.14795918367347
"CENTRAL AFRICAN REPUBLIC",15,7,61,69,61,61,68.5,50.6666666666667,48.6666666666667,56.3333333333333,45.6666666666667,66,0,8,8.71428571428571
"CENTRAL AFRICAN REPUBLIC",16,6,64.3333333333333,71,64.3333333333333,64.3333333333333,70.6,58.4,52.8,60.8,41.2,67.4,0,6.66666666666667,10.7222222222222
"CENTRAL AFRICAN REPUBLIC",17,7,65,71,64,65.75,68,54.8333333333333,55.3333333333333,61.5,45.1666666666667,67,-1.75,6,9.28571428571429
"CENTRAL AFRICAN REPUBLIC",18,4,67,70,61,69,63,48.25,53.75,61.5,55,70.5,-8,3,16.75
"CENTRAL AFRICAN REPUBLIC",19,3,66.6666666666667,70,66.6666666666667,66.6666666666667,53,36.6666666666667,48,54.6666666666667,64.3333333333333,76.6666666666667,0,3.33333333333333,22.2222222222222
"CENTRAL AFRICAN REPUBLIC",20,4,70.5,81,63,73,65.5,53.25,57.5,62,58.5,76.75,-10,10.5,17.625
"CENTRAL AFRICAN REPUBLIC",21,4,70.25,79,70.25,70.25,58,44.25,53.25,56,70.5,79,0,8.75,17.5625
"CENTRAL AFRICAN REPUBLIC",22,2,72.5,79,72.5,72.5,60,60.5,65.5,68,70.5,84,0,6.5,36.25
"CENTRAL AFRICAN REPUBLIC",23,3,70,82,67,71.5,65.3333333333333,58.3333333333333,58,64.6666666666667,56.3333333333333,75.3333333333333,-4.5,12,23.3333333333333
"CENTRAL AFRICAN REPUBLIC",24,8,65.75,81,65.3333333333333,68.25,70.5,59.5,53.5,63.6666666666667,41.8333333333333,64.6666666666667,-2.91666666666667,15.25,8.21875
"CHAD",16,1,63,63,63,63,66,65,44,64,21,46,0,0,63
"CHAD",17,1,73,73,73,73,86,73,57,70,20,78,0,0,73
"CHAD",18,2,68,74,74,62,76.5,59,57.5,64.5,44.5,76.5,12,6,34
"CHAD",19,2,70,73,70,70,81.5,70,54.5,65,24.5,70.5,0,3,35
"CHAD",20,1,73,73,73,73,91,73,65,70,27,78,0,0,73
"CHAD",21,1,73,73,73,73,90,72,65,70,27,77,0,0,73
"CHAD",22,2,67.5,72,67.5,67.5,79.5,66.5,55,65,24,68,0,4.5,33.75
"CHAD",23,1,64,64,64,64,72,62,46,60,28,73,0,0,64
"CHAD",24,1,68,68,68,68,73,68,47,65,31,74,0,0,68
"CHILE",15,14,77.6428571428571,85,77.6666666666667,77.625,75.3846153846154,67.8461538461538,74.5384615384615,76.8461538461538,54.7692307692308,68.0769230769231,0.0416666666666714,7.35714285714286,5.54591836734694
"CHILE",16,14,79.4285714285714,86,79.875,80.3333333333333,75.6923076923077,69.9230769230769,77.1538461538462,79.8461538461538,52.6153846153846,65.2307692307692,-0.458333333333329,6.57142857142857,5.6734693877551
"CHILE",17,14,80.2857142857143,87,79.4285714285714,80.8571428571429,73.6923076923077,68.6923076923077,73.3076923076923,77.4615384615385,56.5384615384615,71.8461538461538,-1.42857142857143,6.71428571428571,5.73469387755102
"CHILE",18,14,80.1428571428571,89,80.3333333333333,80,75.9166666666667,69,76,78.4166666666667,58.75,69.5,0.333333333333329,8.85714285714286,5.72448979591837
"CHILE",19,14,78.8571428571429,87,78.25,79.4285714285714,67.6923076923077,68.2307692307692,71.9230769230769,75.7692307692308,56.5384615384615,71.2307692307692,-1.17857142857143,8.14285714285714,5.63265306122449
"CHILE",20,14,78.7857142857143,84,78.2,78.9,66.5,64.8333333333333,72.9166666666667,74.5,64.5,71.5,-0.700000000000003,5.21428571428571,5.62755102040816
"CHILE",21,14,77.8571428571429,83,79.75,77.5833333333333,69.75,61.0833333333333,71.6666666666667,73.0833333333333,68.1666666666667,72.8333333333333,2.16666666666667,5.14285714285714,5.56122448979592
"CHILE",22,14,77,81,76.2,76.7777777777778,70.9166666666667,64.5,71.6666666666667,74,62.1666666666667,72.6666666666667,-0.577777777777769,4,5.5
"CHILE",23,14,76.2857142857143,80,76.25,76.1666666666667,64.6666666666667,59.75,69,71.4166666666667,67.1666666666667,75.25,0.0833333333333286,3.71428571428571,5.44897959183673
"CHILE",24,14,74.7857142857143,81,74.75,74.5454545454545,70.0909090909091,58.1818181818182,66,68.7272727272727,62.6363636363636,74.6363636363636,0.204545454545453,6.21428571428571,5.34183673469388
"CHINA",15,2,62.5,65,65,62.5,75,54.5,59.5,68.5,32,53,2.5,2.5,31.25
"CHINA",16,14,70.6428571428571,75,70.6,70.7142857142857,72.1818181818182,63.2727272727273,67.2727272727273,70.9090909090909,50.6363636363636,66.1818181818182,-0.114285714285714,4.35714285714286,5.04591836734694
"CHINA",17,14,70.7857142857143,74,71,70.2857142857143,72.5,62.9166666666667,66.5833333333333,70.5833333333333,50.25,65.3333333333333,0.714285714285708,3.21428571428571,5.05612244897959
"CHINA",18,14,71.5714285714286,76,71.3333333333333,71.7777777777778,69.6363636363636,63.1818181818182,67.4545454545455,69.7272727272727,56,67,-0.444444444444443,4.42857142857143,5.11224489795918
"CHINA",19,14,71.5714285714286,75,71.5,71.4285714285714,71.2727272727273,59.7272727272727,65.5454545454545,68,48.2727272727273,66.5454545454545,0.0714285714285694,3.42857142857143,5.11224489795918
"CHINA",20,14,71.7857142857143,79,73.25,71.1111111111111,70.2727272727273,59.5454545454545,66.5454545454545,68.9090909090909,55.2727272727273,70.1818181818182,2.13888888888889,7.21428571428571,5.12755102040816
"CHINA",21,14,74.0714285714286,80,75.875,71.6666666666667,79.2727272727273,69.1818181818182,71.1818181818182,74.4545454545455,46.0909090909091,70.6363636363636,4.20833333333333,5.92857142857143,5.29081632653061
"CHINA",22,14,73.3571428571429,79,74.875,71.1428571428571,79.9090909090909,64.7272727272727,70.0909090909091,73.4545454545455,48.0909090909091,71.5454545454545,3.73214285714286,5.64285714285714,5.23979591836735
"CHINA",23,14,70.1428571428571,73,69.5,70.2727272727273,77.6363636363636,56,64.1818181818182,67.3636363636364,58.0909090909091,72.4545454545455,-0.772727272727266,2.85714285714286,5.01020408163265
